,Date,Stock Name,Adj Close,Close,High,Low,Open,Volume
52,2021-12-14,AMD,137.0449929367078,137.0449929367078,140.5322699845955,134.10226902578552,137.65411272128097,47862287.992941976
53,2021-12-15,AMD,140.82699576202864,140.82699576202864,142.99536296732236,133.98536043890869,136.63646787690814,57687692.79577549
54,2021-12-16,AMD,139.95219721307603,139.95219721307603,144.96921485070717,135.19921797233036,140.7818807261475,59960455.67746673
55,2021-12-17,AMD,139.0713183278453,139.0713183278453,143.797526224877,135.563531027539,138.989129656391,58233113.406479396
56,2021-12-20,AMD,137.76279221741,137.76279221741,141.58251353766008,134.74612032550758,137.78147828211556,50218028.04388582
57,2021-12-21,AMD,140.35767533044637,140.35767533044637,142.74950812259618,134.90766975389832,137.94488794583182,53244896.8263319
58,2021-12-22,AMD,141.76660715139292,141.76660715139292,143.44970487355775,137.05260356132354,139.826930326093,50716418.09579893
59,2021-12-23,AMD,143.51596404669522,143.51596404669522,145.67782463311912,139.77156457820053,141.45215795151526,49891370.85747932
60,2021-12-27,AMD,147.85357867215788,147.85357867215788,149.36269453573095,142.7629387469204,143.8752925736436,51253382.51448763
61,2021-12-28,AMD,149.9721447618885,149.9721447618885,152.30961501245423,146.20976520127732,148.67717749731125,54231669.50869264
62,2021-12-29,AMD,149.28728465986748,149.28728465986748,153.12176754262882,146.64185643521952,150.33430942807428,53059081.70521557
63,2021-12-30,AMD,147.63236835451426,147.63236835451426,151.41306296698352,145.92511630253796,149.17658663340706,49578649.02312932
64,2021-12-31,AMD,146.13941857130231,146.13941857130231,150.29183802433076,144.9750710022259,147.969953444888,49526429.4138776
65,2022-01-03,AMD,147.77965334004702,147.77965334004702,150.8351003731922,144.9930443103199,146.83797182279218,53474497.64832657
66,2022-01-04,AMD,146.43579127160632,146.43579127160632,151.46905949149345,143.2758253654888,148.50678089640968,64164898.588995956
67,2022-01-05,AMD,142.32147232155754,142.32147232155754,148.38543349763043,140.0814925337464,146.2320714675333,64660219.15339757
68,2022-01-06,AMD,139.88488168395014,139.88488168395014,144.23126009857828,136.7568972292322,142.21524385708247,64717291.49203855
69,2022-01-07,AMD,136.7309290103701,136.7309290103701,141.51475703570947,134.50614029066432,139.84114582596823,62206814.895223126
70,2022-01-10,AMD,134.83855740622207,134.83855740622207,137.87685348900382,130.71568368611733,135.53668822800282,71192608.93713388
71,2022-01-11,AMD,135.82713346717074,135.82713346717074,138.32211429066794,131.06540874682665,134.70201171609855,73577125.36228034
72,2022-01-12,AMD,136.4842805685837,136.4842805685837,139.2212715040883,132.94724695708038,136.2572055648154,72014115.21736822
73,2022-01-13,AMD,134.98657053841583,134.98657053841583,140.032762902453,132.49234719768575,137.53032431545176,73855709.13042094
74,2022-01-14,AMD,135.74394427617452,135.74394427617452,138.8196577414718,132.06740538892396,135.19019165958358,72744785.47825257
75,2022-01-18,AMD,134.21836363601722,134.21836363601722,137.84779440074246,131.87644176851063,134.91411499575014,66257831.28695154
76,2022-01-19,AMD,131.83901989059473,131.83901989059473,136.536679570133,130.33386677009076,134.36847021815322,67687418.77217093
77,2022-01-20,AMD,127.8594116902162,127.8594116902162,133.3260055448142,126.76432152689821,131.0370824971029,77075371.26330256
78,2022-01-21,AMD,124.23964603756724,124.23964603756724,130.00360198411508,123.41459267199832,126.6782492541211,84519342.75798154
79,2022-01-24,AMD,121.15578713425911,121.15578713425911,124.7101598476956,117.04875560319901,122.16695016282424,97195645.65478894
80,2022-01-25,AMD,117.14547118192264,117.14547118192264,120.75409578654707,114.17325360606004,118.940169487343,92358547.39287336
81,2022-01-26,AMD,114.57128234294265,114.57128234294265,119.31645893677201,111.95595106500322,117.18410291310893,93316168.43572403
82,2022-01-27,AMD,109.78276879541403,109.78276879541403,116.68987536206323,107.94957161556444,115.09446138165444,106371341.06143443
83,2022-01-28,AMD,107.96566042275623,107.96566042275623,112.17392582758953,104.50974235898711,109.6766780496958,103322604.63686067
84,2022-01-31,AMD,110.47939625365375,110.47939625365375,113.02835451999124,105.46584602574384,108.97800695188779,100875962.78211641
85,2022-02-01,AMD,112.99963726391101,112.99963726391101,114.72101356648695,108.37150895821975,112.08680417113268,109512737.66926986
86,2022-02-02,AMD,116.9037832128388,116.9037832128388,120.85660716332968,113.27890513079123,119.208082258539,137733642.60156193
87,2022-02-03,AMD,118.17427066012517,118.17427066012517,122.66196539663065,115.49534295640444,119.65284923305309,124079985.56093717
88,2022-02-04,AMD,120.34456178572354,120.34456178572354,123.58117887176745,116.72920650626453,119.92770807498812,108932791.33656229
89,2022-02-07,AMD,121.67473633901227,121.67473633901227,125.20070622442765,119.15352426996967,121.38062386843039,98028674.80193737
90,2022-02-08,AMD,124.29684009442299,124.29684009442299,126.60442642020348,120.31211578268494,121.78037322242541,92778324.88116242
91,2022-02-09,AMD,127.71810649806007,127.71810649806007,129.14665853766897,123.24727007996252,124.90822637486151,92846554.92869747
92,2022-02-10,AMD,126.93886255606262,126.93886255606262,130.19199292533577,123.79236229211814,126.48093436007316,99283892.9572185
93,2022-02-11,AMD,121.43531765570789,121.43531765570789,128.9831950227796,118.99941639870839,126.3445603719033,125459615.77433111
94,2022-02-14,AMD,118.5691892506513,118.5691892506513,124.73791811230058,116.78364947301411,122.01073707763419,129334329.46459867
95,2022-02-15,AMD,119.72951403867205,119.72951403867205,123.59474976874753,115.8141899279491,120.08244322314302,135190957.67875922
96,2022-02-16,AMD,118.91370939976572,118.91370939976572,121.97285022745946,115.17651444505071,119.66946715458893,128758414.60725555
97,2022-02-17,AMD,116.29622673849225,116.29622673849225,119.97571147924914,114.00990952152262,118.30568114724555,116526888.76435333
98,2022-02-18,AMD,115.30973677551724,115.30973677551724,118.24142664340889,112.36194546877294,116.5434092986989,115644613.258612
99,2022-02-22,AMD,115.44584267566192,115.44584267566192,118.62485476534222,112.8611675254044,116.03404423644592,126046167.95516722
100,2022-02-23,AMD,113.17150645988936,113.17150645988936,118.6349134695569,111.33270088145359,116.58042715221913,123747460.77310033
101,2022-02-24,AMD,114.54690412007426,114.54690412007426,117.9649477155232,108.50362138336436,111.77225531476898,131431116.46386023
102,2022-02-25,AMD,117.15214149548207,117.15214149548207,119.27096997208737,111.51817319622955,113.92735465370515,129987069.87831616
103,2022-02-28,AMD,119.62728343244551,119.62728343244551,121.40658222739307,114.59090269703462,116.48041181566062,127858681.92698969
104,2022-03-01,AMD,117.30837079188917,117.30837079188917,121.81594945850615,113.8745428389239,118.82024782181824,127336089.15619382
105,2022-03-02,AMD,117.69702198685226,117.69702198685226,120.88157101787715,113.64872472679184,117.48014918137221,123743453.49371631
106,2022-03-03,AMD,115.4102145348848,115.4102145348848,119.83294346521849,112.60923605677823,117.74008841019051,123812752.09622979
107,2022-03-04,AMD,112.61013018577464,112.61013018577464,117.0997660791311,110.28954065750445,115.44405304611432,114531411.25773787
108,2022-03-07,AMD,108.74607689076167,108.74607689076167,114.07185915919742,107.30172427243237,112.67843133938736,105758846.75464272
109,2022-03-08,AMD,107.45964564617576,107.45964564617576,112.40311610587003,104.4130352958813,108.73105782706993,117594628.05278565
110,2022-03-09,AMD,108.89578860840858,108.89578860840858,112.1258692973111,105.38782056717723,108.60263616108573,111480896.8316714
111,2022-03-10,AMD,107.92147279883422,107.92147279883422,110.90352145631635,104.46069221823603,108.71758145251083,107911498.09900285
112,2022-03-11,AMD,106.46888404551147,106.46888404551147,109.81811385035232,104.3084160633635,108.4825477728737,99780658.85940172
113,2022-03-14,AMD,104.78133042730688,104.78133042730688,107.9868674557192,103.00105000422904,106.28552780923205,95761075.31564105
114,2022-03-15,AMD,106.600798988806,106.600798988806,108.66812144999403,102.51663036874838,104.83531815038299,102426845.18938464
115,2022-03-16,AMD,110.10848049191642,110.10848049191642,111.36887213757456,105.46597797710841,107.54119027987825,106932027.1136308
116,2022-03-17,AMD,110.74108927171237,110.74108927171237,112.52932193977131,107.1635864200541,109.38071392378633,105439896.2681785
117,2022-03-18,AMD,111.8286531968165,111.8286531968165,113.4895932859331,108.51815307273559,110.14042786599056,105597857.7609071
118,2022-03-21,AMD,113.46519118566805,113.46519118566805,115.12175584948955,110.1268922098523,111.57625806236778,104121074.65654427
119,2022-03-22,AMD,113.9911142231196,113.9911142231196,116.25305228899062,111.60013434934889,113.117754959491,103141684.79392657
120,2022-03-23,AMD,113.9626678014499,113.9626678014499,116.7718325940975,111.84408024339841,113.58665334190555,98116690.87635595
121,2022-03-24,AMD,116.5896001925887,116.5896001925887,118.28310077716164,112.59044777982812,114.13599163893241,107654534.52581356
122,2022-03-25,AMD,117.82175938313136,117.82175938313136,119.52986107664856,114.45426866789688,116.4495942509376,102933680.71548815
123,2022-03-28,AMD,118.78905477538665,118.78905477538665,119.88191811083288,115.3565608345272,116.94975532985946,98946648.42929289
124,2022-03-29,AMD,120.56543420800544,120.56543420800544,121.4131505002888,117.0499350358726,119.08185270963445,97025189.05757573
125,2022-03-30,AMD,120.02726101308453,120.02726101308453,123.11588956775142,117.66595955667981,120.66511199199162,98005873.43454544
126,2022-03-31,AMD,115.75235514300698,115.75235514300698,120.42153264201804,114.20757439123444,118.92306621863248,117605444.06072728
127,2022-04-01,AMD,112.72741406236668,112.72741406236668,116.82091885278896,110.96454402438911,115.54584107395294,115310106.43643638
128,2022-04-04,AMD,111.84844794913876,111.84844794913876,114.46855228823587,109.39072592635222,113.31550513265302,105235623.86186184
129,2022-04-05,AMD,109.83706864741295,109.83706864741295,112.87313271571497,108.05443677651446,111.8653040561543,94954174.31711711
130,2022-04-06,AMD,107.3702404560259,107.3702404560259,110.01987877493679,105.51666169969775,108.89918121298946,99075144.59027028
131,2022-04-07,AMD,105.91014476189679,105.91014476189679,108.10792641046989,103.67399848466242,106.9075079953718,96203286.75416218
132,2022-04-08,AMD,103.9460868571381,103.9460868571381,106.06075499178975,102.3723983583756,105.1485056517153,94820652.05249731
133,2022-04-11,AMD,101.31565321291568,101.31565321291568,103.10445226265198,99.79943999158787,102.52910278067763,95103471.23149839
134,2022-04-12,AMD,98.82939131739785,98.82939131739785,101.69866989274745,97.71966338460116,101.02946118012534,92760642.73889904
135,2022-04-13,AMD,98.39363393594653,98.39363393594653,100.35120266807034,96.51579766454977,98.73767792877833,86747745.64333943
136,2022-04-14,AMD,96.26017938500544,96.26017938500544,99.56672135670159,95.07747786630799,98.59060785589983,81390407.38600367
137,2022-04-18,AMD,95.31210738686265,95.31210738686265,97.8040342788647,93.70248647564418,95.96636422525866,81076564.43160221
138,2022-04-19,AMD,95.95926455418791,95.95926455418791,97.51042044524851,93.35749042054276,94.93581829101458,79473738.65896133
139,2022-04-20,AMD,95.18355738973932,95.18355738973932,97.67025373199286,93.29449303162254,96.09748950976501,72679843.1953768
140,2022-04-21,AMD,93.05013382349203,93.05013382349203,97.09415358196915,91.67269496448134,95.72249517070277,74280145.91722608
141,2022-04-22,AMD,91.0860800499546,91.0860800499546,94.84049178297056,90.1796179552513,93.44549661414042,74575167.55033565
142,2022-04-25,AMD,90.92764900653528,90.92764900653528,93.45229616841517,89.55177101729141,92.0112982126249,82137500.53020139
143,2022-04-26,AMD,88.62059086876492,88.62059086876492,92.11937879968194,87.76306334279674,91.10277807308275,84933460.31812084
144,2022-04-27,AMD,87.13635598610271,87.13635598610271,90.43162789016073,86.26583666290462,88.36166684384966,84210116.1908725
145,2022-04-28,AMD,88.137813347521,88.137813347521,90.49097746651832,85.67150150946152,87.68499937388793,87124229.71452351
146,2022-04-29,AMD,87.09068666573917,87.09068666573917,91.01058684612194,85.55489980704411,87.83100084503589,85333617.82871412
147,2022-05-02,AMD,88.19041053459976,88.19041053459976,90.75435320630598,85.46093976215616,86.9626019718653,90521810.69722849
148,2022-05-03,AMD,89.36624522212703,89.36624522212703,91.33661155757265,86.8805647117859,88.11756057276763,104865806.4183371
149,2022-05-04,AMD,93.38774640085435,93.38774640085435,94.6779679111061,88.80833760636843,92.1425364657309,153077123.8510023
150,2022-05-05,AMD,93.58064893914545,93.58064893914545,95.94277928181991,90.1530018313992,94.34552248979011,153098194.31060138
151,2022-05-06,AMD,94.28438789864353,94.28438789864353,96.83766769116227,91.15180170919109,94.34331202903033,149573556.58636084
152,2022-05-09,AMD,91.11463298332674,91.11463298332674,95.59859976020518,88.84307992688186,93.75398831605102,147553613.95181653
153,2022-05-10,AMD,90.16078113276949,90.16078113276949,93.66715851334968,87.46984942097288,91.92439311170092,143426368.37108994
154,2022-05-11,AMD,89.26446794723982,89.26446794723982,93.58429474179887,87.09390916430249,90.29063440217682,140510981.02265397
155,2022-05-12,AMD,88.3826797917814,88.3826797917814,91.57057806578246,85.56434415580806,88.81438003095454,135992268.6135924
156,2022-05-13,AMD,91.07760897370166,91.07760897370166,93.57034671739918,86.6266069817661,88.60862923927586,136822601.16815543
157,2022-05-16,AMD,92.3425645297288,92.3425645297288,95.41020729801765,89.20796492148155,90.70917778770615,134519840.70089325
158,2022-05-17,AMD,96.39353920611855,96.39353920611855,98.52612315810748,92.54077931909987,93.57750557399089,146402784.42053595
159,2022-05-18,AMD,96.34812303538988,96.34812303538988,100.80367438314575,93.80846722524899,96.14650334439455,144882950.65232158
160,2022-05-19,AMD,96.47687308881206,96.47687308881206,100.75820560644995,94.32107887030566,96.36390298319924,143532250.39139295
161,2022-05-20,AMD,95.28612385328725,95.28612385328725,99.91092311972935,91.89664817667558,97.17434154577893,151770070.23483577
162,2022-05-23,AMD,95.19967418990204,95.19967418990204,98.0225548484001,91.50598817358349,94.96860639231112,142571242.14090148
163,2022-05-24,AMD,93.58380597878498,93.58380597878498,96.18153217661819,90.75159400278291,93.99716420159761,134879305.2845409
164,2022-05-25,AMD,93.21028419762256,93.21028419762256,95.2649190618303,90.25895505889632,92.57029864302889,125636023.17072453
165,2022-05-26,AMD,95.42617051857354,95.42617051857354,97.29095216952007,90.45137218084561,92.0781777209736,126898693.90243472
166,2022-05-27,AMD,98.15970316563633,98.15970316563633,99.33457191206361,94.02282220987455,95.30290638844355,117878576.34146084
167,2022-05-31,AMD,99.63982214352242,99.63982214352242,101.4207443679413,96.42969369213567,98.15374395513645,120768305.8048765
168,2022-06-01,AMD,100.27189377439471,100.27189377439471,102.28044649869447,97.67781743598454,99.74424527444907,112201543.4829259
169,2022-06-02,AMD,103.59913479979308,103.59913479979308,105.16826789921669,98.91868997330948,100.1585466763882,115702446.08975555
170,2022-06-03,AMD,104.67948210057897,104.67948210057897,106.85696049538942,101.21121459433726,102.41512922653605,113759347.65385334
171,2022-06-06,AMD,105.06768987069894,105.06768987069894,107.94217617516334,102.4187300993758,104.75707619314821,106946368.59231202
172,2022-06-07,AMD,105.15261343413812,105.15261343413812,107.26130485060581,102.4952383037661,104.55024486139675,95776981.15538722
173,2022-06-08,AMD,103.85156867083445,103.85156867083445,106.69678230001195,101.66114444710341,104.55814679476775,96522948.69323234
174,2022-06-09,AMD,101.8309424232038,101.8309424232038,105.59407035656967,100.49268581376985,103.36288795479035,96033369.21593942
175,2022-06-10,AMD,99.02656533185197,99.02656533185197,103.32844233601212,97.99561148826191,101.54573265080391,98474181.52956367
176,2022-06-13,AMD,94.211938344619,94.211938344619,98.80906491332603,93.45336664881653,97.43144044497454,98344028.91773821
177,2022-06-14,AMD,91.32316215227922,91.32316215227922,94.60544016869875,90.40001986721961,93.42286573182848,92633057.35064293
178,2022-06-15,AMD,90.51389851207067,90.51389851207067,93.10726434535988,88.71601289689427,91.21372004944865,93889754.41038577
179,2022-06-16,AMD,87.12834032794554,87.12834032794554,90.55635994998937,85.48560749399594,89.38023093103638,97307172.64623147
180,2022-06-17,AMD,84.90500407469702,84.90500407469702,87.50981694655613,83.06336461846789,86.50413953518434,100469223.5877389
181,2022-06-21,AMD,84.45900281102917,84.45900281102917,86.82988919137118,82.87801816072918,85.57048298868874,95393774.15264334
182,2022-06-22,AMD,84.1754016866175,84.1754016866175,86.6499324161899,83.04681211714065,85.10229040356481,91890144.49158601
183,2022-06-23,AMD,83.47724113404081,83.47724113404081,85.7539609145577,81.92008861305783,84.78937412006859,95379926.69495161
184,2022-06-24,AMD,84.91834541284636,84.91834541284636,86.46437606045338,82.38405390025657,84.29762349547867,92649516.01697098
185,2022-06-27,AMD,85.41500871255158,85.41500871255158,87.16662612455328,83.53043234015395,85.52257434142784,85455109.61018258
186,2022-06-28,AMD,83.56100473924971,83.56100473924971,86.99197701750542,82.29025952616269,85.59754423864577,89520505.76610956
187,2022-06-29,AMD,81.33260198905765,81.33260198905765,84.09518621050326,79.97815657018981,83.1785277638906,95368663.45966573
188,2022-06-30,AMD,79.38756168171585,79.38756168171585,82.02111319114572,78.17889528488733,80.9991180011078,99368638.07579945
189,2021-09-30,AMZN,164.2519989013672,164.2519989013672,166.3925018310547,163.69949340820312,165.8000030517578,56848000.0
190,2021-10-01,AMZN,164.19637107849118,164.19637107849118,165.80874824523923,163.13543319702148,164.95656394958493,56763000.0
191,2021-10-04,AMZN,161.79465033083545,161.79465033083545,164.8856605996891,160.92985503527584,164.4529587103396,73956367.34693877
192,2021-10-05,AMZN,161.45244110331814,161.45244110331814,164.03586208119108,160.5590581893921,162.50996578440945,70016860.29411764
193,2021-10-06,AMZN,162.16724561470238,162.16724561470238,163.68069776737545,160.2866525537516,161.7147422541685,61621275.50312284
194,2021-10-07,AMZN,163.4067814475612,163.4067814475612,164.77445126501755,161.90887803549924,162.91567438168633,55982481.74006446
195,2021-10-08,AMZN,163.82826768810375,163.82826768810375,165.30821376721067,162.9381410636481,164.1232103492805,49390557.349416636
196,2021-10-11,AMZN,163.2126210906708,163.2126210906708,165.03209099517707,162.51782444472553,163.9713759751265,45848440.44742543
197,2021-10-12,AMZN,162.87072749649286,162.87072749649286,164.3631109642558,162.2334267377324,163.51826167834594,42027356.54651135
198,2021-10-13,AMZN,163.4113069819674,163.4113069819674,164.385605131242,162.56385577850543,163.5050789562846,44592725.73438873
199,2021-10-14,AMZN,164.04628636200556,164.04628636200556,164.88517746559182,163.3567907979473,164.15440212253938,43628135.93724673
200,2021-10-15,AMZN,166.61376226472458,166.61376226472458,167.14442280219652,164.09568166264776,164.72227707188557,67668412.0106572
201,2021-10-18,AMZN,168.9060534963657,168.9060534963657,169.27283196890465,166.16210984933892,166.60302233400165,65991657.24830523
202,2021-10-19,AMZN,170.22766948012202,170.22766948012202,170.6585839424183,168.1388173813437,168.64921400053692,58678063.1120729
203,2021-10-20,AMZN,170.43790292926238,170.43790292926238,171.65281998874858,168.89104157426428,170.24347624067642,52322249.45909935
204,2021-10-21,AMZN,170.96309133499452,170.96309133499452,171.7973357900888,169.3947646089567,170.43113624394906,46442891.04383213
205,2021-10-22,AMZN,169.2885698956116,169.2885698956116,171.67518255540375,168.26266811581854,170.67872487555707,52979641.07971661
206,2021-10-25,AMZN,167.98040654129088,167.98040654129088,169.9609351902135,166.91146144373442,169.10707530867234,49595440.94861129
207,2021-10-26,AMZN,168.30966291411355,168.30966291411355,170.29898161566004,167.02648592615077,168.45440316789706,51343771.10536775
208,2021-10-27,AMZN,168.83561556211464,168.83561556211464,170.91941409479676,167.64491196906081,168.83265328875572,52423902.15452317
209,2021-10-28,AMZN,170.23280257518195,170.23280257518195,172.13167382945687,168.30696292551875,169.3416014290393,77124483.14813994
210,2021-10-29,AMZN,169.58827535665398,169.58827535665398,170.77538537175562,166.45055346741805,167.60534083649708,98163766.81152031
211,2021-11-01,AMZN,168.1151545080462,168.1151545080462,169.9824246678343,165.71072540772693,167.799204568055,87769377.99928223
212,2021-11-02,AMZN,167.1240867880678,167.1240867880678,168.6118482087304,165.0974345358958,166.97972027381954,73682360.04990637
213,2021-11-03,AMZN,167.9544532128932,167.9544532128932,169.06551109392115,165.00886330175814,166.36782920396467,71387009.5041961
214,2021-11-04,AMZN,170.31267839184343,170.31267839184343,171.41191197724322,166.30532019257348,167.2206989772188,85656230.04320066
215,2021-11-05,AMZN,172.56740670608002,172.56740670608002,174.17215001142296,169.3227948132753,169.8724245417531,91369743.87364678
216,2021-11-08,AMZN,173.32004653662105,173.32004653662105,176.08328995977067,171.35088028183824,172.38825729540088,79413838.98213597
217,2021-11-09,AMZN,175.51662589928537,175.51662589928537,177.52537733924015,172.83912979167695,173.73795365384183,82007504.34493452
218,2021-11-10,AMZN,174.95097272897317,174.95097272897317,178.6242293320185,172.96527599859692,175.52017126794755,81423702.47789735
219,2021-11-11,AMZN,174.42058356703077,174.42058356703077,178.03933854701927,173.12856747628658,175.57210032625036,66969419.56945942
220,2021-11-12,AMZN,175.15535312838375,175.15535312838375,177.6382027056615,172.818137775519,175.0432601536616,61696851.32204981
221,2021-11-15,AMZN,176.0068105505015,176.0068105505015,178.46052176032052,174.20708146210492,175.76595856811346,60455710.73396298
222,2021-11-16,AMZN,176.4180878069282,176.4180878069282,178.60631183966623,175.0272518304493,176.23957393373456,54010226.25570704
223,2021-11-17,AMZN,176.8308514705495,176.8308514705495,178.90878832970262,175.92335184609604,177.0381413466249,52888535.734141566
224,2021-11-18,AMZN,180.01970842498656,180.01970842498656,181.42927570936584,176.77401233713485,177.54988676637834,77361121.69290559
225,2021-11-19,AMZN,181.5432276523111,181.5432276523111,184.10056470972933,179.57880561299817,180.78373457007459,85910273.0686511
226,2021-11-22,AMZN,180.3773342921356,180.3773342921356,184.72954048832938,179.0972833660109,181.99784084420924,90283763.85743026
227,2021-11-23,AMZN,179.82720013460258,179.82720013460258,183.25872648698643,178.0125692359399,180.89950406462543,83691858.29977195
